match_number,match_id,match_time,player_id,win_flag,elo_start,mon1,mon2,mon3,mon4,mon5,mon6,lead1,lead2,elo_end
715,1649889157,2022-04-13T22:32:37Z,melondonkey,0,1378,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1354
716,1649889326,2022-04-13T22:35:26Z,sgtjelly,0,1267,Groudon,Thundurus,Lunala,Amoonguss,Grimmsnarl,Pheromosa,Lunala,Groudon,1248
716,1649889326,2022-04-13T22:35:26Z,melondonkey,1,1354,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Urshifu,Kyurem-White,1369
717,1649889486,2022-04-13T22:38:06Z,melondonkey,1,1369,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1389
717,1649889486,2022-04-13T22:38:06Z,Terry kloak,0,1371,Giratina-Origin,Zapdos-Galar,Thundurus,Whimsicott,Landorus-Therian,Zacian-*,Zacian-Crowned,Whimsicott,1351
718,1649889644,2022-04-13T22:40:44Z,melondonkey,0,1389,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1366
718,1649889644,2022-04-13T22:40:44Z,franci477,1,1328,Tapu Fini,Zamazenta-*,Grimmsnarl,Ferrothorn,Zygarde,Incineroar,Zamazenta-Crowned,Grimmsnarl,1351
719,1649889891,2022-04-13T22:44:51Z,RTB-GO,1,1374,Calyrex-Shadow,Zacian-*,Blastoise,Rillaboom,Incineroar,Regieleki,Regieleki,Calyrex-Shadow,1394
719,1649889891,2022-04-13T22:44:51Z,melondonkey,0,1366,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1346
720,1649890012,2022-04-13T22:46:52Z,Zeynod17,0,1358,Zygarde,Mimikyu,Grimmsnarl,Tapu Fini,Solgaleo,Amoonguss,Mimikyu,Grimmsnarl,1337
720,1649890012,2022-04-13T22:46:52Z,melondonkey,1,1346,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1367
721,1649890188,2022-04-13T22:49:48Z,melondonkey,0,1367,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1349
721,1649890188,2022-04-13T22:49:48Z,Patatozilla,1,1394,Zacian-*,Kyogre,Kartana,Shedinja,Incineroar,Thundurus,Zacian-Crowned,Thundurus,1412
722,1649890490,2022-04-13T22:54:50Z,melondonkey,1,1349,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1363
722,1649890490,2022-04-13T22:54:50Z,Jaaskaj1,0,1247,Landorus-Therian,Thundurus,Tornadus,Kyogre,Rillaboom,Zacian-*,Tornadus,Landorus-Therian,1229
723,1649890630,2022-04-13T22:57:10Z,clinton68,1,1423,Koffing,Calyrex-Shadow,Regidrago,Regigigas,Kyogre,Whimsicott,Koffing,Regigigas,1440
723,1649890630,2022-04-13T22:57:10Z,melondonkey,0,1363,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Urshifu,Zacian-Crowned,1346
724,1649890907,2022-04-13T23:01:47Z,gordovgc,0,1303,Zacian-*,Kyogre,Zapdos,Grimmsnarl,Rillaboom,Incineroar,Zacian-Crowned,Grimmsnarl,1285
724,1649890907,2022-04-13T23:01:47Z,melondonkey,1,1346,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1364
725,1649890993,2022-04-13T23:03:13Z,immortaldragon999,1,1346,Zacian-*,Zamazenta-*,Landorus-Therian,Thundurus,Incineroar,Lapras,Lapras,Landorus-Therian,1367
725,1649890993,2022-04-13T23:03:13Z,melondonkey,0,1364,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1343
726,1649891197,2022-04-13T23:06:37Z,Mathemagico,0,1309,Zacian-*,Incineroar,Grimmsnarl,Kyogre,Charizard,Whimsicott,Charizard,Whimsicott,1291
726,1649891197,2022-04-13T23:06:37Z,melondonkey,1,1343,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1361
727,1649891373,2022-04-13T23:09:33Z,melondonkey,1,1361,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Urshifu,Kyurem-White,1386
727,1649891373,2022-04-13T23:09:33Z,dark5111,0,1443,Dusknoir,Calyrex-Ice,Indeedee-F,Pheromosa,Shiftry,Groudon,Indeedee-F,Dusknoir,1418
728,1649891543,2022-04-13T23:12:23Z,castoriadis,0,1397,Zacian-*,Kyogre,Zapdos,Grimmsnarl,Incineroar,Amoonguss,Amoonguss,Zacian-Crowned,1376
728,1649891543,2022-04-13T23:12:23Z,melondonkey,1,1386,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1407
729,1649891662,2022-04-13T23:14:22Z,testing813,0,1331,Calyrex-Shadow,Sableye,Thundurus,Rillaboom,Whimsicott,Kyogre,Thundurus,Sableye,1315
729,1649891662,2022-04-13T23:14:22Z,melondonkey,1,1407,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1423
730,1649892388,2022-04-13T23:26:28Z,Cinderace Stan,1,1429,Tornadus,Kyogre,Cinderace,Zacian-*,Umbreon,Rillaboom,Umbreon,Zacian-Crowned,1446
730,1649892388,2022-04-13T23:26:28Z,melondonkey,0,1381,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1364
731,1649892699,2022-04-13T23:31:39Z,testing813,1,1294,Sableye,Thundurus,Rillaboom,Whimsicott,Calyrex-Ice,Zacian-*,Calyrex-Ice,Sableye,1324
731,1649892699,2022-04-13T23:31:39Z,melondonkey,0,1364,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1340
732,1649892895,2022-04-13T23:34:55Z,Jeuhty,0,1271,Kyogre,Zapdos,Zacian-*,Incineroar,Whimsicott,Kartana,Whimsicott,Zacian-Crowned,1251
732,1649892895,2022-04-13T23:34:55Z,melondonkey,1,1340,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1356
733,1649893133,2022-04-13T23:38:53Z,AmericanCaptainVGC,1,1306,Groudon,Zacian-*,Charizard,Thundurus,Incineroar,Grimmsnarl,Charizard,Zacian-Crowned,1329
733,1649893133,2022-04-13T23:38:53Z,melondonkey,0,1356,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1333
734,1649895811,2022-04-14T00:23:31Z,BackpackerRaden,0,1303,Dialga,Blastoise,Rillaboom,Volcarona,Calyrex-Shadow,Landorus,Dialga,Blastoise,1285
734,1649895811,2022-04-14T00:23:31Z,melondonkey,1,1346,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Kyurem-White,1364
735,1649899621,2022-04-14T01:27:01Z,Fwtt,1,1445,Groudon,Zacian-*,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Grimmsnarl,Zacian-Crowned,1459
735,1649899621,2022-04-14T01:27:01Z,melondonkey,0,1341,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Kyurem-White,1327
736,1649899878,2022-04-14T01:31:18Z,melondonkey,1,1327,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Urshifu,Kyurem-White,1353
736,1649899878,2022-04-14T01:31:18Z,miss diff,0,1434,Palkia,Calyrex-Ice,Dusclops,Tapu Fini,Amoonguss,Incineroar,Palkia,Incineroar,1408
737,1649900032,2022-04-14T01:33:52Z,melondonkey,0,1353,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Kyurem-White,1336
737,1649900032,2022-04-14T01:33:52Z,Ramdark 13,1,1404,Groudon,Gastrodon,Zacian-*,Charizard,Grimmsnarl,Incineroar,Grimmsnarl,Zacian-Crowned,1421
738,1649900278,2022-04-14T01:37:58Z,melondonkey,1,1336,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Urshifu,Kyurem-White,1353
738,1649900278,2022-04-14T01:37:58Z,Tangoscarf,0,1289,Indeedee-F,Lunala,Yveltal,Incineroar,Regieleki,Amoonguss,Indeedee-F,Lunala,1267
739,1649900569,2022-04-14T01:42:49Z,xavboii,0,1288,Zacian-*,Kyogre,Whimsicott,Milotic,Seismitoad,Goodra,Kyogre,Whimsicott,1268
739,1649900569,2022-04-14T01:42:49Z,melondonkey,1,1353,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Kyurem-White,1369
740,1649900754,2022-04-14T01:45:54Z,averquepasa,1,1366,Regieleki,Urshifu-*,Solgaleo,Yveltal,Gastrodon,Whimsicott,Yveltal,Whimsicott,1386
740,1649900754,2022-04-14T01:45:54Z,melondonkey,0,1369,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Kyurem-White,1349
741,1649901046,2022-04-14T01:50:46Z,sunoru,1,1311,Xerneas-*,Incineroar,Slowbro,Palkia,Landorus-Therian,Shedinja,Incineroar,Palkia,1333
741,1649901046,2022-04-14T01:50:46Z,melondonkey,0,1349,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Zacian-Crowned,Kyurem-White,1327
742,1649901287,2022-04-14T01:54:47Z,melondonkey,1,1327,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Urshifu,Kyurem-White,1347
742,1649901287,2022-04-14T01:54:47Z,TrialErrorSuccess,0,1322,Lunala,Eternatus,Landorus-Therian,Regieleki,Glastrier,Blastoise,Lunala,Blastoise,1302
743,1649901501,2022-04-14T01:58:21Z,melondonkey,0,1347,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Urshifu,Kyurem-White,1330
743,1649901501,2022-04-14T01:58:21Z,Ingrit104,1,1400,Calyrex-Ice,Palkia,Incineroar,Amoonguss,Regieleki,Rillaboom,Regieleki,Palkia,1417
744,1649901611,2022-04-14T02:00:11Z,melondonkey,0,1330,Kyurem-White,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Kyurem-White,1315
744,1649901611,2022-04-14T02:00:11Z,wester7,1,1415,Kyogre,Groudon,Venusaur,Incineroar,Thundurus,Escavalier,Thundurus,Escavalier,1430
745,1649944972,2022-04-14T14:02:52Z,Helooman,1,1000,Kyogre,Zacian-*,Persian-Alola,Landorus-Therian,Zapdos,Ferrothorn,Zapdos,Persian-Alola,1067
745,1649944972,2022-04-14T14:02:52Z,melondonkey,1,1000,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1322
746,1649945223,2022-04-14T14:07:03Z,Fa da tsai,0,1362,Grimmsnarl,Charizard,Groudon,Zacian-*,Incineroar,Venusaur,Charizard,Zacian-Crowned,1341
746,1649945223,2022-04-14T14:07:03Z,melondonkey,1,1344,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1365
747,1649945447,2022-04-14T14:10:47Z,MaxEmoomOccupancy,1,1424,Dialga,Hitmontop,Incineroar,Togekiss,Kyogre,Whimsicott,Dialga,Togekiss,1441
747,1649945447,2022-04-14T14:10:47Z,melondonkey,0,1365,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Kyurem-White,Urshifu,1348
748,1649945620,2022-04-14T14:13:40Z,Lord_SilentX,0,1226,Kyogre,Kingdra,Mamoswine,Persian-Alola,Yveltal,Kartana,Mamoswine,Persian-Alola,1209
748,1649945620,2022-04-14T14:13:40Z,melondonkey,1,1348,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1361
749,1649945810,2022-04-14T14:16:50Z,Pisciato addosso,1,1470,Groudon,Charizard,Calyrex-Shadow,Incineroar,Regieleki,Gastrodon,Calyrex-Shadow,Charizard,1484
749,1649945810,2022-04-14T14:16:50Z,melondonkey,0,1361,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1347
750,1649945985,2022-04-14T14:19:45Z,Ray Lizzo,1,1355,Calyrex-Shadow,Kyogre,Regigigas,Weezing,Whimsicott,Regieleki,Whimsicott,Kyogre,1375
750,1649945985,2022-04-14T14:19:45Z,melondonkey,0,1347,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Zacian-Crowned,Urshifu,1327
751,1649946178,2022-04-14T14:22:58Z,Syggerik,0,1225,Calyrex-Shadow,Zacian-*,Blastoise,Rillaboom,Incineroar,Thundurus,Zacian-Crowned,Thundurus,1207
751,1649946178,2022-04-14T14:22:58Z,melondonkey,1,1327,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1341
752,1649946362,2022-04-14T14:26:02Z,UaaTummaa,0,1312,Regieleki,Kyogre,Calyrex-Shadow,Thundurus,Indeedee-F,Torkoal,Kyogre,Indeedee-F,1294
752,1649946362,2022-04-14T14:26:02Z,melondonkey,1,1341,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1359
753,1649946563,2022-04-14T14:29:23Z,melondonkey,0,1359,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1337
753,1649946563,2022-04-14T14:29:23Z,Eternafan 1234,1,1316,Regigigas,Weezing,Zacian-*,Incineroar,Yveltal,Rillaboom,Yveltal,Rillaboom,1338
754,1649946901,2022-04-14T14:35:01Z,melondonkey,1,1337,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1356
754,1649946901,2022-04-14T14:35:01Z,ketchup69,0,1316,Zygarde,Zacian-*,Thundurus,Grimmsnarl,Incineroar,Tapu Fini,Thundurus,Grimmsnarl,1297
755,1649949141,2022-04-14T15:12:21Z,Ryuthai273,0,1324,Rillaboom,Ferrothorn,Butterfree,Necrozma-Dusk-Mane,Sableye,Kyogre,Necrozma-Dusk-Mane,Sableye,1306
755,1649949141,2022-04-14T15:12:21Z,melondonkey,1,1356,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1374
756,1649949355,2022-04-14T15:15:55Z,AdjointDSMC,1,1289,Necrozma-Dusk-Mane,Togekiss,Reshiram,Porygon2,Incineroar,Mimikyu,Togekiss,Mimikyu,1320
756,1649949355,2022-04-14T15:15:55Z,melondonkey,0,1374,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1349
757,1649956259,2022-04-14T17:10:59Z,jojocup,1,1242,Zacian-*,Kyogre,Incineroar,Grimmsnarl,Zapdos,Landorus-Therian,Kyogre,Grimmsnarl,1274
757,1649956259,2022-04-14T17:10:59Z,melondonkey,0,1349,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1323
758,1649956515,2022-04-14T17:15:15Z,melondonkey,0,1323,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Urshifu,Zacian-Crowned,1307
758,1649956515,2022-04-14T17:15:15Z,Dazel_best,1,1387,Palkia,Calyrex-Ice,Amoonguss,Indeedee-F,Pheromosa,Dusclops,Palkia,Amoonguss,1403
759,1649956702,2022-04-14T17:18:22Z,Crisite,1,1221,Landorus-Therian,Palkia,Rillaboom,Milotic,Necrozma-Dusk-Mane,Amoonguss,Palkia,Necrozma-Dusk-Mane,1252
759,1649956702,2022-04-14T17:18:22Z,melondonkey,0,1307,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Kyurem-White,Sableye,1282
760,1649956832,2022-04-14T17:20:32Z,melondonkey,0,1282,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1253
760,1649956832,2022-04-14T17:20:32Z,derpitynerpity77,1,1225,Tapu Fini,Thundurus,Grimmsnarl,Entei,Solgaleo,Groudon,Solgaleo,Grimmsnarl,1254
761,1649968041,2022-04-14T20:27:21Z,TommyTheDragonV2,0,1234,Yveltal,Reshiram,Landorus-Therian,Regieleki,Registeel,Tapu Fini,Yveltal,Regieleki,1210
761,1649968041,2022-04-14T20:27:21Z,melondonkey,1,1254,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1278
762,1649968290,2022-04-14T20:31:30Z,gout11,0,1237,Thundurus,Charizard,Whimsicott,Calyrex-Shadow,Groudon,Rillaboom,Whimsicott,Calyrex-Shadow,1215
762,1649968290,2022-04-14T20:31:30Z,melondonkey,1,1278,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1300
763,1649968719,2022-04-14T20:38:39Z,melondonkey,1,1300,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1317
763,1649968719,2022-04-14T20:38:39Z,dstang12,0,1188,Cinderace,Zacian-*,Yveltal,Thundurus,Gastrodon,Landorus-Therian,Yveltal,Thundurus,1171
764,1649968905,2022-04-14T20:41:45Z,bgedrfe ehrte,1,1346,Xerneas-*,Zacian-*,Landorus-Therian,Torkoal,Venusaur,Indeedee-F,Xerneas,Indeedee-F,1364
764,1649968905,2022-04-14T20:41:45Z,melondonkey,0,1317,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Regieleki,Kyurem-White,1299
765,1649969223,2022-04-14T20:47:03Z,Soso1410,0,1348,Zacian-*,Groudon,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Charizard,Groudon,1325
765,1649969223,2022-04-14T20:47:03Z,melondonkey,1,1299,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1328
766,1649969434,2022-04-14T20:50:34Z,melondonkey,1,1328,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Incineroar,Sableye,Kyurem-White,1347
766,1649969434,2022-04-14T20:50:34Z,whytheluck,0,1305,Kyogre,Regieleki,Calyrex-Ice,Amoonguss,Incineroar,Landorus-Therian,Calyrex-Ice,Amoonguss,1286
767,1650251926,2022-04-18T03:18:46Z,melondonkey,0,1309,Palkia,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Palkia,1289
767,1650251926,2022-04-18T03:18:46Z,ButtcheekonaStick,1,1314,Zacian-*,Groudon,Charizard,Grimmsnarl,Landorus-Therian,Cradily,Grimmsnarl,Charizard,1334
768,1650252374,2022-04-18T03:26:14Z,Silver099,0,1215,Solgaleo,Yveltal,Tapu Fini,Spectrier,Incineroar,Mimikyu,Yveltal,Mimikyu,1195
768,1650252374,2022-04-18T03:26:14Z,melondonkey,1,1289,Palkia,Zacian-*,Sableye,Regieleki,Whimsicott,Urshifu-*,Sableye,Palkia,1309
769,1650253268,2022-04-18T03:41:08Z,melondonkey,1,1309,Yveltal,Zacian-*,Grimmsnarl,Regieleki,Incineroar,Kartana,Grimmsnarl,Incineroar,1331
769,1650253268,2022-04-18T03:41:08Z,Sneaky IRL,0,1337,Entei,Solgaleo,Grimmsnarl,Yveltal,Urshifu-*,Oranguru,Grimmsnarl,Entei,1315
770,1650312775,2022-04-18T20:12:55Z,vactochrome,1,1288,Regigigas,Weezing,Calyrex-Shadow,Zacian-*,Blastoise,Incineroar,Regigigas,Weezing,1316
770,1650312775,2022-04-18T20:12:55Z,melondonkey,0,1331,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1309
771,1650313028,2022-04-18T20:17:08Z,melondonkey,1,1309,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1326
771,1650313028,2022-04-18T20:17:08Z,MechTechGunna98,0,1257,Incineroar,Solgaleo,Regieleki,Aerodactyl,Kyogre,Tornadus,Aerodactyl,Solgaleo,1236
772,1650313221,2022-04-18T20:20:21Z,trsh_potato,1,1422,Blastoise,Calyrex-Shadow,Zacian-*,Incineroar,Rillaboom,Regieleki,Blastoise,Regieleki,1437
772,1650313221,2022-04-18T20:20:21Z,melondonkey,0,1326,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1311
773,1650314088,2022-04-18T20:34:48Z,melondonkey,0,1276,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Urshifu,Kyurem-White,1245
773,1650314088,2022-04-18T20:34:48Z,aisha.winx,1,1186,Palkia,Incineroar,Calyrex-Ice,Amoonguss,Indeedee-F,Dusclops,Palkia,Indeedee-F,1217
774,1650314330,2022-04-18T20:38:50Z,binbineow,1,1184,Ferrothorn,Aromatisse,Regieleki,Zacian-*,Calyrex-Shadow,Tsareena,Zacian-Crowned,Calyrex-Shadow,1213
774,1650314330,2022-04-18T20:38:50Z,melondonkey,0,1245,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1216
775,1650314755,2022-04-18T20:45:55Z,melondonkey,0,1234,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1215
775,1650314755,2022-04-18T20:45:55Z,daddybigmon,1,1323,Groudon,Zacian-*,Charizard,Grimmsnarl,Incineroar,Gastrodon,Zacian-Crowned,Groudon,1338
776,1650379292,2022-04-19T14:41:32Z,Yrmeta,0,1105,Meowstic,Pyukumuku,Zekrom,Kyurem-White,Ninetales-Alola,Rillaboom,Meowstic,Pyukumuku,1086
776,1650379292,2022-04-19T14:41:32Z,melondonkey,1,1193,Ho-Oh,Kyurem-White,Regieleki,Kartana,Sableye,Incineroar,Incineroar,Ho-Oh,1212
777,1650379650,2022-04-19T14:47:30Z,nardsbr,1,1127,Zacian-*,Regidrago,Incineroar,Kyogre,Tornadus,Raichu,Kyogre,Raichu,1158
777,1650379650,2022-04-19T14:47:30Z,melondonkey,0,1212,Ho-Oh,Kyurem-White,Regieleki,Kartana,Sableye,Incineroar,Sableye,Kyurem-White,1181
778,1650379891,2022-04-19T14:51:31Z,melondonkey,0,1181,Ho-Oh,Kyurem-White,Regieleki,Kartana,Sableye,Incineroar,Sableye,Kyurem-White,1160
778,1650379891,2022-04-19T14:51:31Z,Enveloping Rift,1,1232,Urshifu-*,Whimsicott,Centiskorch,Raichu,Yveltal,Zacian-*,Centiskorch,Whimsicott,1253
779,1650380193,2022-04-19T14:56:33Z,melondonkey,1,1160,Ho-Oh,Kyurem-White,Regieleki,Kartana,Sableye,Incineroar,Regieleki,Ho-Oh,1178
779,1650380193,2022-04-19T14:56:33Z,ouisseynoui,0,1062,Zacian-*,Thundurus,Darmanitan-Galar,Calyrex-Shadow,Whimsicott,Urshifu-*,Thundurus,Zacian-Crowned,1048
780,1650380730,2022-04-19T15:05:30Z,nshdjwms,0,1120,Charizard,Groudon,Incineroar,Grimmsnarl,Gastrodon-East,Zacian-*,Groudon,Charizard,1099
780,1650380730,2022-04-19T15:05:30Z,melondonkey,1,1178,Ho-Oh,Kyurem-White,Regieleki,Kartana,Sableye,Incineroar,Sableye,Kyurem-White,1199
781,1650382048,2022-04-19T15:27:28Z,melondonkey,1,1176,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1204
781,1650382048,2022-04-19T15:27:28Z,Kandinskyyy,0,1213,Xerneas-*,Incineroar,Solgaleo,Raichu,Rillaboom,Gastrodon,Incineroar,Solgaleo,1185
782,1650382328,2022-04-19T15:32:08Z,melondonkey,0,1204,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1183
782,1650382328,2022-04-19T15:32:08Z,jamira!?,1,1253,Kyogre,Whimsicott,Calyrex-Ice,Weezing,Zapdos,Incineroar,Incineroar,Calyrex-Ice,1274
783,1650382580,2022-04-19T15:36:20Z,melondonkey,0,1183,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1151
783,1650382580,2022-04-19T15:36:20Z,Wizard Dan,1,1090,Calyrex-Shadow,Zacian-*,Thundurus,Whimsicott,Darmanitan-Galar,Urshifu-*,Whimsicott,Calyrex-Shadow,1123
784,1650382686,2022-04-19T15:38:06Z,big40s,0,1083,Groudon,Torkoal,Dusclops,Gastrodon-East,Charizard,Kyurem-Black,Kyurem-Black,Dusclops,1065
784,1650382686,2022-04-19T15:38:06Z,melondonkey,1,1151,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1171
785,1650386920,2022-04-19T16:48:40Z,Pokemontanero,0,1197,Tornadus,Indeedee-F,Kyogre,Solgaleo,Ferrothorn,Landorus-Therian,Indeedee-F,Solgaleo,1170
785,1650386920,2022-04-19T16:48:40Z,melondonkey,1,1171,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Urshifu,Kyurem-White,1198
786,1650387244,2022-04-19T16:54:04Z,melondonkey,1,1198,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1227
786,1650387244,2022-04-19T16:54:04Z,BraveSnorlax,0,1253,Raichu,Kyogre,Bisharp,Zacian-*,Gyarados,Ludicolo,Raichu,Zacian-Crowned,1224
787,1650387491,2022-04-19T16:58:11Z,AoiHarada2021,1,1346,Charizard,Zacian-*,Incineroar,Gastrodon-East,Grimmsnarl,Groudon,Zacian-Crowned,Grimmsnarl,1361
787,1650387491,2022-04-19T16:58:11Z,melondonkey,0,1254,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1235
788,1650387649,2022-04-19T17:00:49Z,melondonkey,1,1235,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1264
788,1650387649,2022-04-19T17:00:49Z,W!2P!N,0,1295,Thundurus-Therian,Whimsicott,Kyogre,Yveltal,Landorus-Therian,Grimmsnarl,Whimsicott,Yveltal,1266
789,1650387803,2022-04-19T17:03:23Z,faistoiplaisirmec,0,1229,Lunala,Groudon,Venusaur,Incineroar,Tapu Fini,Thundurus,Lunala,Tapu Fini,1207
789,1650387803,2022-04-19T17:03:23Z,melondonkey,1,1264,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1286
790,1650388023,2022-04-19T17:07:03Z,EastgermanDominanz,1,1296,Palkia,Calyrex-Ice,Incineroar,Regieleki,Amoonguss,Porygon2,Palkia,Amoonguss,1320
790,1650388023,2022-04-19T17:07:03Z,melondonkey,0,1286,Kyurem-White,Sableye,Regieleki,Zacian-*,Urshifu-*,Rillaboom,Sableye,Kyurem-White,1262
791,1650388269,2022-04-19T17:11:09Z,Corbizzle,1,1181,Charizard,Groudon,Zacian-*,Moltres-Galar,Gastrodon,Rillaboom,Charizard,Groudon,1212
